,sentence,year_from,year_to,song_name,zbirka_name,podzbirka_name
4631,лаѓа тоне товар маки гревови,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4632,крепам спасувам,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4633,матната вода поклопува,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4634,сити горе,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4635,роди бележан меѓу сите,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4636,дари после ваков дар,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4637,мој боже,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4638,чади твоите раце гламната која,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4639,подгоре крилата,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4640,целата моја сушност накрева против,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4641,моето проколнува,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4642,чекам одговор,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4643,унижен,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4644,сеќавам сепак надминува,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4645,имал можеби отуѓил,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4646,создаде откинеш маката,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4647,сам,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4648,думани барам патот,1979,1979,ОДЗЕМАЊЕ НА СИЛАТА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4649,стерна,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4650,ами моиtе сtари зер pлашаt,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4651,сtерна шtо pравел марко крале pод,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4652,маркови кули шtо заtнал водаtа,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4653,знам арари бубаќ ковани,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4654,бруќе аршин gолеми,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4655,tа заtнал водаtа gо курtулисал,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4656,pрилеpскоtо pоле сtане,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4657,охридскоtо езеро,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4658,м цепенков,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4659,затнав стерната бубаќ,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4660,партали,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4661,песочиште чакалиште,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4662,камења карпи,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4663,натрупав дувлото,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4664,крепат,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4665,заден час,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4666,сонот скипна,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4667,ниедна доба,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4668,одел наслушам приидува водата,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4669,гргори грчи зајачува земи,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4670,лути некому,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4671,разбираш зборот,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4672,токми излезе,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4673,сура мечка пештера,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4674,потера лов,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4675,ноќе,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4676,знаев трпелива,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4677,чека својот час,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4678,почека успие мајка детето,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4679,лелејката запре лулањето,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4680,елемијата вртењето,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4681,почека вечераат орачите,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4682,сопашат објалата,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4683,потурат опинците плева,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4684,почека згасне последното жарче,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4685,пепелот,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4686,последното ѕвонче трлата молкне,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4687,пците притајат,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4688,старците мачи бесоница кашлица,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4689,тивнат,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4690,биде глуво спокојно темно рикне,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4691,стерната,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4692,чека својот час,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4693,сите спијат,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4694,буден трудната ноќ,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4695,ајдут пустија,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4696,чекам,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4697,полн нејзиното подземно бучење,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4698,сиот намовнат малку молкне,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4699,зашто крои најлошо присеќава,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4700,иде викам мавтам раце будам,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4701,решив,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4702,затнав стерната бубаќ,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4703,партали,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4704,песочиште чакалиште,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4705,камења карпи,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4706,натрупав дувлото,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4707,крепат,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4708,ликував,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4709,задавувам мртовечко отпуштање,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4710,послаб иде нејзиниот глас,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4711,подземјето,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4712,липа моли милост,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4713,повеќе силев раскинат бес,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4714,нокти корнев мавав шибав,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4715,толчев трупав грамада,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4716,брзав загревам,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4717,запрев задишан потен,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4718,минав кална челото,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4719,исправив сосем простум,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4720,вдишав сета воздух тишина,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4721,чув,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4722,некој земи далеку кикоти,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4723,прекрил устата дланка,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4724,истрпнав,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4725,еве ноќ ниедна доба,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4726,сите спијат загубив сонот,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4727,бучи стерната уши никогаш,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4728,претекла сета,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4729,овде гради,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4730,дамарите,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4731,приидуваат темните подземни водје,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4732,починка,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4733,создавам стерната,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4734,изречам нејзиниот збор,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4735,наслушувам,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4736,расте,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4737,чека својот час,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4738,биде глуво спокојно темно рикне,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4739,оттиши,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4740,гргне поклопи подави повлече,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4741,успокои ширината,1979,1979,СТЕРНА,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4742,кале,1979,1979,КАЛЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4743,коgа gо ѕидаше калеtо варош марко,1979,1979,КАЛЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4744,собра gолема анgарија мажи жени,1979,1979,КАЛЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4745,мало gолемо pлеtвар варош,1979,1979,КАЛЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4746,pодаваа камен седумдесеt,1979,1979,КАЛЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4747,деца pелени изумреа цицање,1979,1979,КАЛЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4748,народна леgенда,1979,1979,КАЛЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4749,виши моето камено кале ведриот ден,1979,1979,КАЛЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4750,јаки ѕидишта вити кули,1979,1979,КАЛЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4751,сокол раскрилил стрмна спила,1979,1979,КАЛЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4752,рамнината,1979,1979,КАЛЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4753,разгледува открај вкрај,1979,1979,КАЛЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4754,бев роден направам ова кале,1979,1979,КАЛЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4755,штит закана лошотијата,1979,1979,КАЛЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4756,судбина бев повикан,1979,1979,КАЛЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4757,знам,1979,1979,КАЛЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4758,тука израсне тврдина,1979,1979,КАЛЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4759,изникнува бор стрмно место,1979,1979,КАЛЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4760,наспротив ветрот,1979,1979,КАЛЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4761,тука пречека злото,1979,1979,КАЛЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4762,превари неговиот наум,1979,1979,КАЛЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4763,стапи понатаму,1979,1979,КАЛЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4764,затоа собрав мало големо,1979,1979,КАЛЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
4765,мажи жени,1979,1979,КАЛЕ,СТАРИ И НОВИ ПЕСНИ (1979) НОВИ ЦИКЛУСИ,МАРКО КРАЛЕ
