,sentence,year_from,year_to,song_name,zbirka_name,podzbirka_name
8033,помина,1989,1989,ГОДИШНИНА II,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8034,поука,1989,1989,ПОУКА,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8035,кажуваше,1989,1989,ПОУКА,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8036,иако зелен неопитен,1989,1989,ПОУКА,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8037,тело,1989,1989,ПОУКА,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8038,ами душа,1989,1989,ПОУКА,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8039,жена сака,1989,1989,ПОУКА,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8040,еве види сети,1989,1989,ПОУКА,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8041,сигурно,1989,1989,ПОУКА,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8042,било токму,1989,1989,ПОУКА,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8043,злостор,1989,1989,ЗЛОСТОРСТВО,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8044,година држело,1989,1989,ЗЛОСТОРСТВО,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8045,приврзан,1989,1989,ЗЛОСТОРСТВО,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8046,губи,1989,1989,ЗЛОСТОРСТВО,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8047,она девојче открив,1989,1989,ЗЛОСТОРСТВО,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8049,уби,1989,1989,ЗЛОСТОРСТВО,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8050,злостор сон кажа,1989,1989,ЗЛОСТОРСТВО,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8051,свика ужасен спасам,1989,1989,ЗЛОСТОРСТВО,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8052,сето случи далеку,1989,1989,ЗЛОСТОРСТВО,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8053,јаве,1989,1989,ЗЛОСТОРСТВО,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8054,таму,1989,1989,ЗЛОСТОРСТВО,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8055,каде можев стасам,1989,1989,ЗЛОСТОРСТВО,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8056,приврзаност,1989,1989,ПРИВРЗАНОСТ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8057,почна вене,1989,1989,ПРИВРЗАНОСТ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8058,приврза,1989,1989,ПРИВРЗАНОСТ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8059,верно исчекувам,1989,1989,ПРИВРЗАНОСТ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8060,далеку бег,1989,1989,ПРИВРЗАНОСТ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8061,позен траг,1989,1989,ПРИВРЗАНОСТ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8062,самрачен доаѓа тага,1989,1989,ПРИВРЗАНОСТ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8063,жал вене,1989,1989,ПРИВРЗАНОСТ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8064,сиот обзема,1989,1989,ПРИВРЗАНОСТ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8065,чекање,1989,1989,ЧЕКАЊЕ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8066,чека ден ден,1989,1989,ЧЕКАЊЕ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8067,напрегаш слух,1989,1989,ЧЕКАЊЕ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8068,сосем занесен,1989,1989,ЧЕКАЊЕ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8069,зашол твојот дух,1989,1989,ЧЕКАЊЕ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8070,следи нечуен глас,1989,1989,ЧЕКАЊЕ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8071,некој далечен двор,1989,1989,ЧЕКАЊЕ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8072,чекај сам овој час,1989,1989,ЧЕКАЊЕ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8073,никој смисли збор,1989,1989,ЧЕКАЊЕ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8074,судбина,1989,1989,СУДБИНА,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8075,усвит негде фати,1989,1989,СУДБИНА,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8076,свои желба зајде,1989,1989,СУДБИНА,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8077,знам еднаш врати,1989,1989,СУДБИНА,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8078,најде,1989,1989,СУДБИНА,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8079,стане јасно,1989,1989,СУДБИНА,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8080,студен поглед нем злост,1989,1989,СУДБИНА,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8081,каење касен,1989,1989,СУДБИНА,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8082,оној прости,1989,1989,СУДБИНА,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8083,исто чувство демне,1989,1989,СУДБИНА,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8084,ист траг,1989,1989,СУДБИНА,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8085,безразличност мраз ѕемне,1989,1989,СУДБИНА,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8086,сета сета снага,1989,1989,СУДБИНА,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8087,свое место стави,1989,1989,СУДБИНА,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8088,безумен сплет,1989,1989,СУДБИНА,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8089,прави,1989,1989,СУДБИНА,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8090,крајна смет,1989,1989,СУДБИНА,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8091,знаме,1989,1989,ЗНАМЕ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8092,чудесен ден,1989,1989,ЗНАМЕ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8093,есенско сонце позлатен,1989,1989,ЗНАМЕ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8094,можев сонува,1989,1989,ЗНАМЕ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8095,бев млад,1989,1989,ЗНАМЕ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8096,црвено знаме пронесов,1989,1989,ЗНАМЕ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8097,моето десно рамено,1989,1989,ЗНАМЕ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8098,стар скопски улица,1989,1989,ЗНАМЕ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8099,сончев водопад,1989,1989,ЗНАМЕ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8100,мои црвен виулица,1989,1989,ЗНАМЕ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8101,допир,1989,1989,ДОПИР,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8102,време,1989,1989,ДОПИР,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8103,страв,1989,1989,ДОПИР,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8104,сосем испразнети,1989,1989,ДОПИР,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8105,камо онаа полнота,1989,1989,ДОПИР,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8106,наш души,1989,1989,ДОПИР,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8107,зазвучи,1989,1989,ДОПИР,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8108,метален,1989,1989,ДОПИР,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8109,гонг,1989,1989,ДОПИР,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8110,при најмал допир,1989,1989,ДОПИР,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8111,птица,1989,1989,ПТИЦИ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8112,скулptура,1989,1989,ПТИЦИ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8113,миг,1989,1989,ПТИЦИ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8114,бронза дала привид,1989,1989,ПТИЦИ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8115,трајност,1989,1989,ПТИЦИ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8116,двете птица допре лет,1989,1989,ПТИЦИ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8117,преграб милувка,1989,1989,ПТИЦИ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8118,вкрсти крилјата,1989,1989,ПТИЦИ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8119,минува,1989,1989,ПТИЦИ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8120,смрт избира секого,1989,1989,ПТИЦИ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
8121,свој час,1989,1989,ПТИЦИ,СЕИЗМОГРАФ (1989),ГОДИШНИНА
